"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2000420","Standard Service Plan","Data Standard","3072","300","300","56.13","81.5","89.42","79.75","26.36","67.45","61.47","75.94","84.61","55","55","55","55","1.05","2.3","1.73","1121","1484","598","16","9","13","Retended","0",
"2001212","Standard Service Plan","Voice Standard","1024","500","300","79.35","80.39","67.47","54.07","62.42","89.8","104.5","45.63","62.91","50","60","50","50","1.02","0.78","0.15","2476","1308","1167","9","6","17","Retended","0",
"2000827","Standard Service Plan","Data Standard","3072","300","300","55.61","79.14","92.1","81.52","76.26","108.84","59.53","42.69","47.26","55","55","55","70","1.72","0.74","0.12","1194","749","239","22","21","16","Retended","0",
"2000031","Premium Service Plan","Data Premium","10240","150","300","61.36","37.95","57.48","69.03","78.3","83.57","65.48","52.65","79.3","70","70","70","70","0.41","0.96","0.45","1075","617","30","9","12","12","Retended","0",
"2001352","Standard Service Plan","Voice Standard","1024","500","300","215.55",,,"66.47",,,"67.1",,,"50","90",,,"1.74",,,"453",,,"16",,,"Churned","1","10"
"2001399","Standard Service Plan","Voice Standard","1024","500","300","71.79","95.22","76.81","68.77","84.27","39.55","75.76","52.9","62.61","50","50","50","50","0.97","1.06","0.87","1061","1299","618","12","6","13","Retended","0",
"2001199","Standard Service Plan","Voice Standard","1024","500","300","53.66","67.41",,"64.84","75.18",,"8.32","68.09",,"50","50","50",,"1.29","2.1",,"114","828",,"8","10",,"Churned","1","11"
"2001895","Standard Service Plan","Voice Standard","1024","500","300","6.31",,,"81.12",,,"90.96",,,"50",,,,"1.78",,,"1679",,,"5",,,"Retended","0",
"2000622","Standard Service Plan","Data Standard","3072","300","300","93.74","67.14","44.55","91.16","75.81","73.25","83.28","92.69","89.82","55","55","55","55","0.49","1.19","0.42","1059","978","779","12","13","12","Retended","0",
"2000196","Premium Service Plan","Voice Premium","300","1000","300","58.66","57.25","96.45","40.72","70.64","60.05","92","89.53","62.34","55","55","55","55","0.83","1.08","1.23","1191","1042","1042","15","16","17","Retended","0",
"2001213","Standard Service Plan","Voice Standard","1024","500","300","81.27","89.66","80.96","73.06","26.33","72.13","68.91","79.31","73.2","50","50","50","50","0.77","0.87","0","757","1455","105","11","9","14","Retended","0",
"2000421","Standard Service Plan","Data Standard","3072","300","300","50.39","68.29","82.99","65.96","84.81","79","51.93","76.61","80.58","55","55","55","55","1.2","0.14","1.47","959","802","1839","12","13","10","Retended","0",
"2001355","Standard Service Plan","Voice Standard","1024","500","300","66.33",,,"20.57",,,"6.65",,,"70","50",,,"0.55",,,"452",,,"17",,,"Churned","1","10"
"2000828","Standard Service Plan","Data Standard","3072","300","300","72.83","85.94","36.07","70.18","75.74","73.99","74.81","68.88","103.07","55","55","55","65","1.25","1.71","2.08","920","904","1594","11","16","11","Retended","0",
"2000032","Premium Service Plan","Data Premium","10240","150","300","58.32","53.94","77.08","8.51","93.14","103.28","59.8","22.97","75.94","70","70","70","80","0.71","1.44","0.74","1223","703","1366","17","7","16","Retended","0",
"2001401","Standard Service Plan","Voice Standard","1024","500","300","79.69","56.68","75.63","64.57","67.3","54.72","11.15","50.84","86","50","50","50","50","0.57","0.37","1.62","767","737","1383","13","14","14","Retended","0",
"2001203","Standard Service Plan","Voice Standard","1024","500","300","134.67","45.07",,"65.14","74.98",,"67.28","70.51",,"50","70","50",,"0.54","2.62",,"2774","1179",,"17","10",,"Churned","1","11"
"2000994","Standard Service Plan","Voice Standard","1024","500","300","71.29","56.1","67.25","49.66","96.7","73.96","37.35","54.96","60.46","50","50","50","50","1.07","0.02","0.44","853","99","1060","17","11","13","Retended","0",
"2001372","Standard Service Plan","Voice Standard","1024","500","300","70",,,"68.84",,,"27.67",,,"50","50",,,"1.24",,,"1113",,,"12",,,"Churned","1","10"
"2001214","Standard Service Plan","Voice Standard","1024","500","300","81.26","77.55","71.49","66.02","51.82","87.32","72.53","57.62","83.62","50","50","50","50","0.35","0.87","2.24","1435","1417","864","6","16","11","Retended","0",
"2000033","Premium Service Plan","Data Premium","10240","150","300","71.84","81.92","92.65","71.98","95.14","54.16","49.08","26.62","72.37","70","70","70","70","0.05","0.71","0.88","1128","1509","617","13","9","11","Retended","0",
"2000422","Standard Service Plan","Data Standard","3072","300","300","89.62","66.59","84.03","99.13","47.49","61.07","77.89","82.98","61.13","55","55","55","55","1.18","1.52","1.37","1566","986","1020","11","11","10","Retended","0",
"2001402","Standard Service Plan","Voice Standard","1024","500","300","60.49","69.8","49.84","54.84","29.64","47.01","49.2","73.97","64.78","50","50","50","50","1.51","1.3","3.1","1220","333","1460","15","16","9","Retended","0",
"2001232","Standard Service Plan","Voice Standard","1024","500","300","189.93","86.57",,"2.34","78.36",,"52.48","83.32",,"50","70","50",,"1.57","0.33",,"1244","707",,"13","16",,"Churned","1","11"
"2000995","Standard Service Plan","Voice Standard","1024","500","300","59.32","42.56","73.94","73.02","65.47","62.67","33.13","43.87","84.82","50","50","50","50","0.71","1.52","1.57","1069","1152","1521","15","15","12","Retended","0",
"2000423","Standard Service Plan","Data Standard","3072","300","300","62.95","95.29","88.81","47.63","68.87","65.07","41.79","73.65","63.22","85","55","55","55","0.87","1.61","0.55","1276","842","1406","10","11","13","Retended","0",
"2000034","Premium Service Plan","Data Premium","10240","150","300","64.15","9.48","76.34","51.63","59.75","77.66","54.41","38","73.25","70","70","70","70","1.17","0.91","0.33","1637","1080","703","10","9","12","Retended","0",
"2001896","Standard Service Plan","Voice Standard","1024","500","300","70.52",,,"101.82",,,"37.68",,,"50",,,,"0.35",,,"403",,,"13",,,"Retended","0",
"2001375","Standard Service Plan","Voice Standard","1024","500","300","182.18",,,"2.85",,,"81.63",,,"50","70",,,"1",,,"1196",,,"5",,,"Churned","1","10"
"2001215","Standard Service Plan","Voice Standard","1024","500","300","76.91","68.43","83.12","48.27","55.81","70.96","69.82","45.13","33.91","70","50","50","50","1.36","1.17","3.27","691","565","1219","12","10","10","Retended","0",
"2000829","Standard Service Plan","Data Standard","3072","300","300","65.44","57.33","114.48","84.2","43.71","86.64","78.16","70","70.34","55","55","55","85","1.19","0.94","0","324","1050","1997","12","6","14","Retended","0",
"2000623","Standard Service Plan","Data Standard","3072","300","300","55.58","80.93","29.01","42.3","95.35","88.16","92.77","56.88","60.14","55","55","55","55","0.6","0.91","3.56","379","961","1121","16","10","12","Retended","0",
"2001403","Standard Service Plan","Voice Standard","1024","500","300","50.21","64.31","27.41","51.64","74.11","44.47","56.1","85.58","62.82","50","50","50","50","0.54","2.04","0.86","314","1078","546","13","12","8","Retended","0",
"2001267","Standard Service Plan","Voice Standard","1024","500","300","105.84","64.9",,"33.39","74.31",,"83.42","85.34",,"50","70","50",,"1.31","1.88",,"1533","899",,"10","13",,"Churned","1","11"
"2001380","Standard Service Plan","Voice Standard","1024","500","300","80.91",,,"2.17",,,"35.37",,,"50","50",,,"0.45",,,"188",,,"14",,,"Churned","1","10"
"2000424","Standard Service Plan","Data Standard","3072","300","300","54.89","61.4","79.95","76.8","62.6","85.73","49.97","46.58","80.53","55","55","55","55","1.26","0.25","0.63","1505","703","1612","9","8","12","Retended","0",
"2000035","Premium Service Plan","Data Premium","10240","150","300","86.84","68.21","70.04","73.88","68.99","73.28","70.78","47.65","71.51","70","70","70","70","1.08","1.85","1.94","482","99","1509","7","12","10","Retended","0",
"2001927","Standard Service Plan","Voice Standard","1024","500","300","89.97",,,"52.76",,,"32.01",,,"50",,,,"0.92",,,"478",,,"14",,,"Retended","0",
"2000998","Standard Service Plan","Voice Standard","1024","500","300","84.16","82.06","87.86","67.4","56.13","83.22","69.77","72.27","60.73","50","50","50","50","1.31","0.91","2.1","433","1251","1153","13","7","12","Retended","0",
"2001293","Standard Service Plan","Voice Standard","1024","500","300","123.26","87.28",,"82.58","53.75",,"61.04","81.41",,"50","70","50",,"0.87","0.82",,"484","1670",,"17","15",,"Churned","1","11"
"2000830","Standard Service Plan","Data Standard","3072","300","300","60.15","67.16","95.36","52.85","34.93","93.62","72.38","52.29","112.2","55","55","55","65","1.73","0.98","1.55","987","1426","1475","12","14","16","Retended","0",
"2001216","Standard Service Plan","Voice Standard","1024","500","300","69.49","83.73","83.88","49.46","70.78","87.97","56.9","81.98","63.35","50","50","50","50","1","1.22","2.27","509","621","1280","11","7","12","Retended","0",
"2000624","Standard Service Plan","Data Standard","3072","300","300","223.35","87.86","29.94","50.47","94.19","81.49","73.76","66.46","65.74","55","55","55","55","1.5","1.41","0","1191","1425","1540","13","11","16","Retended","0",
"2001390","Standard Service Plan","Voice Standard","1024","500","300","116.33",,,"56.35",,,"49.77",,,"50","70",,,"0.75",,,"1465",,,"16",,,"Churned","1","10"
"2000425","Standard Service Plan","Data Standard","3072","300","300","37.76","13.87","76.49","44.65","48.19","80.98","71.69","69.74","82.32","65","55","55","55","1.14","0.75","0.91","1170","632","39","14","7","10","Retended","0",
"2000036","Premium Service Plan","Data Premium","10240","150","300","67.68","49.79","62.75","93.51","61.7","105.69","65.02","19.23","57.55","70","70","70","80","1.21","0.14","0","731","1499","1080","11","8","11","Retended","0",
"2001406","Standard Service Plan","Voice Standard","1024","500","300","78.44","66.78","77.53","71.99","29.12","49.45","75.4","91.06","73.49","50","50","50","50","0.75","1.5","0","979","1103","1159","15","10","13","Retended","0",
"2001294","Standard Service Plan","Voice Standard","1024","500","300","70.18","88.92",,"101.71","37.32",,"9.85","36.17",,"50","70","50",,"0.8","0",,"1127","1112",,"12","5",,"Churned","1","11"
"2000999","Standard Service Plan","Voice Standard","1024","500","300","58.87","58.04","74.28","45.2","82.84","64.31","60.11","94.65","81.58","50","50","50","50","0.94","1.51","1.18","1272","2110","1771","9","13","18","Retended","0",
"2001395","Standard Service Plan","Voice Standard","1024","500","300","132.79",,,"9.16",,,"46.49",,,"50","70",,,"2.29",,,"1157",,,"15",,,"Churned","1","10"
"2001217","Standard Service Plan","Voice Standard","1024","500","300","78.26","71.7","38.03","28.43","48.09","76.11","99.62","66.86","57.05","50","50","50","50","1.58","0.55","0.34","1912","767","855","6","16","15","Retended","0",
"2000626","Standard Service Plan","Data Standard","3072","300","300","63.48","76.52","83.63","90.02","80.72","87.6","76.3","81.51","61.3","55","55","55","55","1.24","1.05","0.44","444","1740","1754","10","10","12","Retended","0",
"2000831","Standard Service Plan","Data Standard","3072","300","300","72.39","82.69","51.11","92.37","89.54","79.82","68.04","49.82","85.97","100","55","55","55","0.63","0.76","1.4","444","2096","1391","19","15","11","Retended","0",
"2001538","Premium Service Plan","Data Premium","10240","150","300","86.87","46.4",,"56.95","85.59",,"91.51","35.63",,"70","70",,,"1.32","1.72",,"944","746",,"11","11",,"Retended","0",
"2001404","Standard Service Plan","Voice Standard","1024","500","300","61.73",,,"2.15",,,"98.77",,,"50","50",,,"0.5",,,"1418",,,"12",,,"Churned","1","10"
"2001306","Standard Service Plan","Voice Standard","1024","500","300","61.2","95.1",,"25.51","88.45",,"105.33","60.22",,"50","60","50",,"1.62","2.46",,"992","1530",,"9","12",,"Churned","1","11"
"2001407","Standard Service Plan","Voice Standard","1024","500","300","65.2","67.23","83.37","86.93","91.48","72.92","25.89","54.57","74.47","50","50","50","50","0.56","1.24","1.24","1845","442","1815","7","17","15","Retended","0",
"2000427","Standard Service Plan","Data Standard","3072","300","300","94.57","67.53","87.5","45.56","71.78","78.83","28.42","84.63","62.09","85","55","55","55","0.56","0.59","1.01","1148","1056","1373","12","15","19","Retended","0",
"2001867","Standard Service Plan","Data Standard","3072","300","300","37.83",,,"36.14",,,"51.15",,,"55",,,,"0.53",,,"152",,,"12",,,"Retended","0",
"2000198","Premium Service Plan","Voice Premium","300","1000","300","86.75","54.78","89.09","89.23","87.64","76.32","86.1","70.29","63.44","55","55","55","55","1.68","0.49","1.2","1261","1371","1019","11","11","14","Retended","0",
"2001000","Standard Service Plan","Voice Standard","1024","500","300","93.06","58.46","84.33","55.02","59.96","72.24","64.95","65.75","76.61","50","50","50","50","1.5","1.47","0.8","152","766","733","9","12","19","Retended","0",
"2001218","Standard Service Plan","Voice Standard","1024","500","300","47.35","90.7","81.84","65.35","72.74","68.55","32.88","77.85","85.51","50","50","50","50","1.32","1.02","0.41","605","1636","1651","11","7","14","Retended","0",
"2000832","Standard Service Plan","Data Standard","3072","300","300","59.27","91.68","34.91","54.33","85.11","84.75","90.55","67.23","84.66","55","55","55","55","1.14","0.88","0.7","970","825","304","13","10","9","Retended","0",
"2001405","Standard Service Plan","Voice Standard","1024","500","300","116.17",,,"142.85",,,"125.66",,,"50","100",,,"0",,,"982",,,"9",,,"Churned","1","10"
"2001715","Standard Service Plan","Voice Standard","1024","500","300","42.74",,,"8.29",,,"91.7",,,"50",,,,"1.77",,,"258",,,"8",,,"Churned","1","11"
"2000038","Premium Service Plan","Data Premium","10240","150","300","79.8","82.4","54.53","98.71","69.56","67.08","74.25","37.13","39.9","70","70","70","70","0.18","1.21","0","1198","2330","1499","15","11","10","Retended","0",
"2001408","Standard Service Plan","Voice Standard","1024","500","300","46.96","36.66","96.55","94.35","68.81","74.36","21.52","49.9","95.23","50","50","50","50","0.21","1.6","1.2","1040","977","1890","15","10","9","Retended","0",
"2000428","Standard Service Plan","Data Standard","3072","300","300","105.89","90.89","83.15","85.39","70.51","80.45","39.1","82.81","89.62","80","55","55","55","0.74","1.08","0","2202","1766","1100","11","10","12","Retended","0",
"2001001","Standard Service Plan","Voice Standard","1024","500","300","81.93","97.44","85.11","68.6","64.29","84.07","55.74","67.69","76.98","70","50","50","50","0.5","0.25","0","1674","1750","411","15","15","8","Retended","0",
"2000628","Standard Service Plan","Data Standard","3072","300","300","90.13","78.5","81.5","58.19","61.1","61.91","33.96","63.96","73.23","55","55","55","55","0.36","0.83","0.57","1360","618","815","15","13","11","Retended","0",
"2001219","Standard Service Plan","Voice Standard","1024","500","300","65.06","84.97","49.88","75.04","45.61","76.06","57.62","75.15","75.33","50","50","50","50","0.74","1.69","0.86","1388","1231","801","11","15","15","Retended","0",
"2001719","Standard Service Plan","Voice Standard","1024","500","300","100.85",,,"7.79",,,"109.67",,,"50",,,,"0.96",,,"1245",,,"15",,,"Churned","1","11"
"2000199","Premium Service Plan","Voice Premium","300","1000","300","36.25","93.42","65.87","68.2","95.03","60.1","95.4","78.08","75.09","55","55","55","55","1.45","1.06","1.69","723","1019","1545","6","17","10","Retended","0",
"2001414","Standard Service Plan","Voice Standard","1024","500","300","103.16",,,"68.8",,,"33.06",,,"50","70",,,"0.8",,,"1933",,,"11",,,"Churned","1","10"
"2000833","Standard Service Plan","Data Standard","3072","300","300","27.41","56.63","49.7","62.48","93.86","86.19","76.87","69.8","68.15","55","55","55","55","1.05","1.81","1.17","1135","999","1240","14","14","12","Retended","0",
